"","Agrupacion","Cargo","Codigo","Distrito","Establecimiento","Fecha","IdCargo","IdCircuito","IdDistrito","IdSeccion","Mesa","Seccion","electores","envio","idAgrupacion","idAgrupacionInt","tipoVoto","votos"
"139","FRENTE VAMOS CON VOS","CONCEJALES",6277,"Buenos Aires","ESCUELA ES N°8","14-11-2021 19:15",7,"263",2,62,"00430X","Lanús",350,10,508,45,"positivo",19
"140","AVANZA LIBERTAD","CONCEJALES",6277,"Buenos Aires","ESCUELA ES N°8","14-11-2021 19:15",7,"263",2,62,"00430X","Lanús",350,10,503,40,"positivo",16
"141",NA,"CONCEJALES",6290,"Buenos Aires","ESCUELA EP N°45","14-11-2021 19:15",7,"265",2,62,"00488X","Lanús",351,10,NA,NA,"blancos",7
"142",NA,"CONCEJALES",6290,"Buenos Aires","ESCUELA EP N°45","14-11-2021 19:15",7,"265",2,62,"00488X","Lanús",351,10,NA,NA,"nulos",2
"143",NA,"CONCEJALES",6290,"Buenos Aires","ESCUELA EP N°45","14-11-2021 19:15",7,"265",2,62,"00488X","Lanús",351,10,NA,NA,"recurridos",0
"144",NA,"CONCEJALES",6290,"Buenos Aires","ESCUELA EP N°45","14-11-2021 19:15",7,"265",2,62,"00488X","Lanús",351,10,NA,NA,"comando",0
"145",NA,"CONCEJALES",6290,"Buenos Aires","ESCUELA EP N°45","14-11-2021 19:15",7,"265",2,62,"00488X","Lanús",351,10,NA,NA,"impugnados",0
"146","FRENTE DE TODOS","CONCEJALES",6290,"Buenos Aires","ESCUELA EP N°45","14-11-2021 19:15",7,"265",2,62,"00488X","Lanús",351,10,507,44,"positivo",124
"147","JUNTOS","CONCEJALES",6290,"Buenos Aires","ESCUELA EP N°45","14-11-2021 19:15",7,"265",2,62,"00488X","Lanús",351,10,506,43,"positivo",94
"148","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6290,"Buenos Aires","ESCUELA EP N°45","14-11-2021 19:15",7,"265",2,62,"00488X","Lanús",351,10,504,41,"positivo",30
"149","AVANZA LIBERTAD","CONCEJALES",6290,"Buenos Aires","ESCUELA EP N°45","14-11-2021 19:15",7,"265",2,62,"00488X","Lanús",351,10,503,40,"positivo",13
"150","FRENTE VAMOS CON VOS","CONCEJALES",6290,"Buenos Aires","ESCUELA EP N°45","14-11-2021 19:15",7,"265",2,62,"00488X","Lanús",351,10,508,45,"positivo",3
"151",NA,"CONCEJALES",6292,"Buenos Aires","ESCUELA EP N°43","14-11-2021 19:15",7,"265",2,62,"00515X","Lanús",350,10,NA,NA,"blancos",12
"152",NA,"CONCEJALES",6292,"Buenos Aires","ESCUELA EP N°43","14-11-2021 19:15",7,"265",2,62,"00515X","Lanús",350,10,NA,NA,"nulos",0
"153",NA,"CONCEJALES",6292,"Buenos Aires","ESCUELA EP N°43","14-11-2021 19:15",7,"265",2,62,"00515X","Lanús",350,10,NA,NA,"recurridos",0
"154",NA,"CONCEJALES",6292,"Buenos Aires","ESCUELA EP N°43","14-11-2021 19:15",7,"265",2,62,"00515X","Lanús",350,10,NA,NA,"comando",0
"155",NA,"CONCEJALES",6292,"Buenos Aires","ESCUELA EP N°43","14-11-2021 19:15",7,"265",2,62,"00515X","Lanús",350,10,NA,NA,"impugnados",0
"156","JUNTOS","CONCEJALES",6292,"Buenos Aires","ESCUELA EP N°43","14-11-2021 19:15",7,"265",2,62,"00515X","Lanús",350,10,506,43,"positivo",101
"157","FRENTE DE TODOS","CONCEJALES",6292,"Buenos Aires","ESCUELA EP N°43","14-11-2021 19:15",7,"265",2,62,"00515X","Lanús",350,10,507,44,"positivo",98
"158","AVANZA LIBERTAD","CONCEJALES",6292,"Buenos Aires","ESCUELA EP N°43","14-11-2021 19:15",7,"265",2,62,"00515X","Lanús",350,10,503,40,"positivo",17
"159","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6292,"Buenos Aires","ESCUELA EP N°43","14-11-2021 19:15",7,"265",2,62,"00515X","Lanús",350,10,504,41,"positivo",14
"160","FRENTE VAMOS CON VOS","CONCEJALES",6292,"Buenos Aires","ESCUELA EP N°43","14-11-2021 19:15",7,"265",2,62,"00515X","Lanús",350,10,508,45,"positivo",10
"161",NA,"CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 19:15",7,"271",2,62,"00549X","Lanús",350,10,NA,NA,"blancos",0
"162",NA,"CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 19:15",7,"271",2,62,"00549X","Lanús",350,10,NA,NA,"nulos",10
"163",NA,"CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 19:15",7,"271",2,62,"00549X","Lanús",350,10,NA,NA,"recurridos",0
"164",NA,"CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 19:15",7,"271",2,62,"00549X","Lanús",350,10,NA,NA,"comando",0
"165",NA,"CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 19:15",7,"271",2,62,"00549X","Lanús",350,10,NA,NA,"impugnados",0
"166","JUNTOS","CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 19:15",7,"271",2,62,"00549X","Lanús",350,10,506,43,"positivo",109
"167","FRENTE DE TODOS","CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 19:15",7,"271",2,62,"00549X","Lanús",350,10,507,44,"positivo",80
"168","AVANZA LIBERTAD","CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 19:15",7,"271",2,62,"00549X","Lanús",350,10,503,40,"positivo",23
"169","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 19:15",7,"271",2,62,"00549X","Lanús",350,10,504,41,"positivo",20
"170","FRENTE VAMOS CON VOS","CONCEJALES",6301,"Buenos Aires","ESCUELA EP N°8/ESB N°29","14-11-2021 19:15",7,"271",2,62,"00549X","Lanús",350,10,508,45,"positivo",7
"171",NA,"CONCEJALES",6324,"Buenos Aires","ESCUELA EP N°64/ESB N°61","14-11-2021 19:15",7,"273",2,62,"00685X","Lanús",352,10,NA,NA,"blancos",12
"172",NA,"CONCEJALES",6324,"Buenos Aires","ESCUELA EP N°64/ESB N°61","14-11-2021 19:15",7,"273",2,62,"00685X","Lanús",352,10,NA,NA,"nulos",3
"173",NA,"CONCEJALES",6324,"Buenos Aires","ESCUELA EP N°64/ESB N°61","14-11-2021 19:15",7,"273",2,62,"00685X","Lanús",352,10,NA,NA,"recurridos",0
"174",NA,"CONCEJALES",6324,"Buenos Aires","ESCUELA EP N°64/ESB N°61","14-11-2021 19:15",7,"273",2,62,"00685X","Lanús",352,10,NA,NA,"comando",0
"175",NA,"CONCEJALES",6324,"Buenos Aires","ESCUELA EP N°64/ESB N°61","14-11-2021 19:15",7,"273",2,62,"00685X","Lanús",352,10,NA,NA,"impugnados",0
"176","FRENTE DE TODOS","CONCEJALES",6324,"Buenos Aires","ESCUELA EP N°64/ESB N°61","14-11-2021 19:15",7,"273",2,62,"00685X","Lanús",352,10,507,44,"positivo",101
"177","JUNTOS","CONCEJALES",6324,"Buenos Aires","ESCUELA EP N°64/ESB N°61","14-11-2021 19:15",7,"273",2,62,"00685X","Lanús",352,10,506,43,"positivo",81
"178","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6324,"Buenos Aires","ESCUELA EP N°64/ESB N°61","14-11-2021 19:15",7,"273",2,62,"00685X","Lanús",352,10,504,41,"positivo",20
"179","AVANZA LIBERTAD","CONCEJALES",6324,"Buenos Aires","ESCUELA EP N°64/ESB N°61","14-11-2021 19:15",7,"273",2,62,"00685X","Lanús",352,10,503,40,"positivo",12
"180","FRENTE VAMOS CON VOS","CONCEJALES",6324,"Buenos Aires","ESCUELA EP N°64/ESB N°61","14-11-2021 19:15",7,"273",2,62,"00685X","Lanús",352,10,508,45,"positivo",11
"181",NA,"CONCEJALES",6369,"Buenos Aires","ESCUELA EP N°15","14-11-2021 19:15",7,"276",2,62,"01009X","Lanús",349,10,NA,NA,"blancos",5
"182",NA,"CONCEJALES",6369,"Buenos Aires","ESCUELA EP N°15","14-11-2021 19:15",7,"276",2,62,"01009X","Lanús",349,10,NA,NA,"nulos",0
"183",NA,"CONCEJALES",6369,"Buenos Aires","ESCUELA EP N°15","14-11-2021 19:15",7,"276",2,62,"01009X","Lanús",349,10,NA,NA,"recurridos",0
"184",NA,"CONCEJALES",6369,"Buenos Aires","ESCUELA EP N°15","14-11-2021 19:15",7,"276",2,62,"01009X","Lanús",349,10,NA,NA,"comando",0
"185",NA,"CONCEJALES",6369,"Buenos Aires","ESCUELA EP N°15","14-11-2021 19:15",7,"276",2,62,"01009X","Lanús",349,10,NA,NA,"impugnados",0
"186","JUNTOS","CONCEJALES",6369,"Buenos Aires","ESCUELA EP N°15","14-11-2021 19:15",7,"276",2,62,"01009X","Lanús",349,10,506,43,"positivo",133
"187","FRENTE DE TODOS","CONCEJALES",6369,"Buenos Aires","ESCUELA EP N°15","14-11-2021 19:15",7,"276",2,62,"01009X","Lanús",349,10,507,44,"positivo",75
"188","AVANZA LIBERTAD","CONCEJALES",6369,"Buenos Aires","ESCUELA EP N°15","14-11-2021 19:15",7,"276",2,62,"01009X","Lanús",349,10,503,40,"positivo",28
"189","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6369,"Buenos Aires","ESCUELA EP N°15","14-11-2021 19:15",7,"276",2,62,"01009X","Lanús",349,10,504,41,"positivo",23
"190","FRENTE VAMOS CON VOS","CONCEJALES",6369,"Buenos Aires","ESCUELA EP N°15","14-11-2021 19:15",7,"276",2,62,"01009X","Lanús",349,10,508,45,"positivo",7
"191",NA,"CONCEJALES",6370,"Buenos Aires","ESCUELA EP N°19/ES N°48","14-11-2021 19:15",7,"276",2,62,"01016X","Lanús",352,10,NA,NA,"blancos",8
"192",NA,"CONCEJALES",6370,"Buenos Aires","ESCUELA EP N°19/ES N°48","14-11-2021 19:15",7,"276",2,62,"01016X","Lanús",352,10,NA,NA,"nulos",0
"193",NA,"CONCEJALES",6370,"Buenos Aires","ESCUELA EP N°19/ES N°48","14-11-2021 19:15",7,"276",2,62,"01016X","Lanús",352,10,NA,NA,"recurridos",0
"194",NA,"CONCEJALES",6370,"Buenos Aires","ESCUELA EP N°19/ES N°48","14-11-2021 19:15",7,"276",2,62,"01016X","Lanús",352,10,NA,NA,"comando",0
"195",NA,"CONCEJALES",6370,"Buenos Aires","ESCUELA EP N°19/ES N°48","14-11-2021 19:15",7,"276",2,62,"01016X","Lanús",352,10,NA,NA,"impugnados",0
"196","JUNTOS","CONCEJALES",6370,"Buenos Aires","ESCUELA EP N°19/ES N°48","14-11-2021 19:15",7,"276",2,62,"01016X","Lanús",352,10,506,43,"positivo",128
"197","FRENTE DE TODOS","CONCEJALES",6370,"Buenos Aires","ESCUELA EP N°19/ES N°48","14-11-2021 19:15",7,"276",2,62,"01016X","Lanús",352,10,507,44,"positivo",77
"198","AVANZA LIBERTAD","CONCEJALES",6370,"Buenos Aires","ESCUELA EP N°19/ES N°48","14-11-2021 19:15",7,"276",2,62,"01016X","Lanús",352,10,503,40,"positivo",19
"199","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6370,"Buenos Aires","ESCUELA EP N°19/ES N°48","14-11-2021 19:15",7,"276",2,62,"01016X","Lanús",352,10,504,41,"positivo",18
"200","FRENTE VAMOS CON VOS","CONCEJALES",6370,"Buenos Aires","ESCUELA EP N°19/ES N°48","14-11-2021 19:15",7,"276",2,62,"01016X","Lanús",352,10,508,45,"positivo",10
"201",NA,"CONCEJALES",6370,"Buenos Aires","ESCUELA EP N°19/ES N°48","14-11-2021 19:15",7,"276",2,62,"01020X","Lanús",354,10,NA,NA,"blancos",11
"202",NA,"CONCEJALES",6370,"Buenos Aires","ESCUELA EP N°19/ES N°48","14-11-2021 19:15",7,"276",2,62,"01020X","Lanús",354,10,NA,NA,"nulos",0
"203",NA,"CONCEJALES",6370,"Buenos Aires","ESCUELA EP N°19/ES N°48","14-11-2021 19:15",7,"276",2,62,"01020X","Lanús",354,10,NA,NA,"recurridos",0
"204",NA,"CONCEJALES",6370,"Buenos Aires","ESCUELA EP N°19/ES N°48","14-11-2021 19:15",7,"276",2,62,"01020X","Lanús",354,10,NA,NA,"comando",1
"205",NA,"CONCEJALES",6370,"Buenos Aires","ESCUELA EP N°19/ES N°48","14-11-2021 19:15",7,"276",2,62,"01020X","Lanús",354,10,NA,NA,"impugnados",0
"206","JUNTOS","CONCEJALES",6370,"Buenos Aires","ESCUELA EP N°19/ES N°48","14-11-2021 19:15",7,"276",2,62,"01020X","Lanús",354,10,506,43,"positivo",135
"207","FRENTE DE TODOS","CONCEJALES",6370,"Buenos Aires","ESCUELA EP N°19/ES N°48","14-11-2021 19:15",7,"276",2,62,"01020X","Lanús",354,10,507,44,"positivo",68
"208","AVANZA LIBERTAD","CONCEJALES",6370,"Buenos Aires","ESCUELA EP N°19/ES N°48","14-11-2021 19:15",7,"276",2,62,"01020X","Lanús",354,10,503,40,"positivo",24
"209","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6370,"Buenos Aires","ESCUELA EP N°19/ES N°48","14-11-2021 19:15",7,"276",2,62,"01020X","Lanús",354,10,504,41,"positivo",22
"210","FRENTE VAMOS CON VOS","CONCEJALES",6370,"Buenos Aires","ESCUELA EP N°19/ES N°48","14-11-2021 19:15",7,"276",2,62,"01020X","Lanús",354,10,508,45,"positivo",10
"211",NA,"CONCEJALES",6377,"Buenos Aires","INST.INMACULADA CONCEPCION","14-11-2021 19:15",7,"276",2,62,"01050X","Lanús",354,10,NA,NA,"blancos",9
"212",NA,"CONCEJALES",6377,"Buenos Aires","INST.INMACULADA CONCEPCION","14-11-2021 19:15",7,"276",2,62,"01050X","Lanús",354,10,NA,NA,"nulos",0
"213",NA,"CONCEJALES",6377,"Buenos Aires","INST.INMACULADA CONCEPCION","14-11-2021 19:15",7,"276",2,62,"01050X","Lanús",354,10,NA,NA,"recurridos",0
"214",NA,"CONCEJALES",6377,"Buenos Aires","INST.INMACULADA CONCEPCION","14-11-2021 19:15",7,"276",2,62,"01050X","Lanús",354,10,NA,NA,"comando",0
"215",NA,"CONCEJALES",6377,"Buenos Aires","INST.INMACULADA CONCEPCION","14-11-2021 19:15",7,"276",2,62,"01050X","Lanús",354,10,NA,NA,"impugnados",0
"216","JUNTOS","CONCEJALES",6377,"Buenos Aires","INST.INMACULADA CONCEPCION","14-11-2021 19:15",7,"276",2,62,"01050X","Lanús",354,10,506,43,"positivo",136
"217","FRENTE DE TODOS","CONCEJALES",6377,"Buenos Aires","INST.INMACULADA CONCEPCION","14-11-2021 19:15",7,"276",2,62,"01050X","Lanús",354,10,507,44,"positivo",70
"218","AVANZA LIBERTAD","CONCEJALES",6377,"Buenos Aires","INST.INMACULADA CONCEPCION","14-11-2021 19:15",7,"276",2,62,"01050X","Lanús",354,10,503,40,"positivo",23
"219","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6377,"Buenos Aires","INST.INMACULADA CONCEPCION","14-11-2021 19:15",7,"276",2,62,"01050X","Lanús",354,10,504,41,"positivo",17
"220","FRENTE VAMOS CON VOS","CONCEJALES",6377,"Buenos Aires","INST.INMACULADA CONCEPCION","14-11-2021 19:15",7,"276",2,62,"01050X","Lanús",354,10,508,45,"positivo",6
"221",NA,"CONCEJALES",6377,"Buenos Aires","INST.INMACULADA CONCEPCION","14-11-2021 19:15",7,"276",2,62,"01051X","Lanús",350,10,NA,NA,"blancos",4
"222",NA,"CONCEJALES",6377,"Buenos Aires","INST.INMACULADA CONCEPCION","14-11-2021 19:15",7,"276",2,62,"01051X","Lanús",350,10,NA,NA,"nulos",1
"223",NA,"CONCEJALES",6377,"Buenos Aires","INST.INMACULADA CONCEPCION","14-11-2021 19:15",7,"276",2,62,"01051X","Lanús",350,10,NA,NA,"recurridos",0
"224",NA,"CONCEJALES",6377,"Buenos Aires","INST.INMACULADA CONCEPCION","14-11-2021 19:15",7,"276",2,62,"01051X","Lanús",350,10,NA,NA,"comando",0
"225",NA,"CONCEJALES",6377,"Buenos Aires","INST.INMACULADA CONCEPCION","14-11-2021 19:15",7,"276",2,62,"01051X","Lanús",350,10,NA,NA,"impugnados",0
"226","JUNTOS","CONCEJALES",6377,"Buenos Aires","INST.INMACULADA CONCEPCION","14-11-2021 19:15",7,"276",2,62,"01051X","Lanús",350,10,506,43,"positivo",130
"227","FRENTE DE TODOS","CONCEJALES",6377,"Buenos Aires","INST.INMACULADA CONCEPCION","14-11-2021 19:15",7,"276",2,62,"01051X","Lanús",350,10,507,44,"positivo",85
"228","AVANZA LIBERTAD","CONCEJALES",6377,"Buenos Aires","INST.INMACULADA CONCEPCION","14-11-2021 19:15",7,"276",2,62,"01051X","Lanús",350,10,503,40,"positivo",18
"229","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6377,"Buenos Aires","INST.INMACULADA CONCEPCION","14-11-2021 19:15",7,"276",2,62,"01051X","Lanús",350,10,504,41,"positivo",12
"230","FRENTE VAMOS CON VOS","CONCEJALES",6377,"Buenos Aires","INST.INMACULADA CONCEPCION","14-11-2021 19:15",7,"276",2,62,"01051X","Lanús",350,10,508,45,"positivo",6
"231",NA,"CONCEJALES",6231,"Buenos Aires","ESCUELA EP N°58","14-11-2021 19:20",7,"260",2,62,"00113X","Lanús",351,11,NA,NA,"blancos",0
"232",NA,"CONCEJALES",6231,"Buenos Aires","ESCUELA EP N°58","14-11-2021 19:20",7,"260",2,62,"00113X","Lanús",351,11,NA,NA,"nulos",0
"233",NA,"CONCEJALES",6231,"Buenos Aires","ESCUELA EP N°58","14-11-2021 19:20",7,"260",2,62,"00113X","Lanús",351,11,NA,NA,"recurridos",0
"234",NA,"CONCEJALES",6231,"Buenos Aires","ESCUELA EP N°58","14-11-2021 19:20",7,"260",2,62,"00113X","Lanús",351,11,NA,NA,"comando",0
"235",NA,"CONCEJALES",6231,"Buenos Aires","ESCUELA EP N°58","14-11-2021 19:20",7,"260",2,62,"00113X","Lanús",351,11,NA,NA,"impugnados",0
"236","JUNTOS","CONCEJALES",6231,"Buenos Aires","ESCUELA EP N°58","14-11-2021 19:20",7,"260",2,62,"00113X","Lanús",351,11,506,43,"positivo",108
"237","FRENTE DE TODOS","CONCEJALES",6231,"Buenos Aires","ESCUELA EP N°58","14-11-2021 19:20",7,"260",2,62,"00113X","Lanús",351,11,507,44,"positivo",76
"238","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",6231,"Buenos Aires","ESCUELA EP N°58","14-11-2021 19:20",7,"260",2,62,"00113X","Lanús",351,11,504,41,"positivo",23
"239","FRENTE VAMOS CON VOS","CONCEJALES",6231,"Buenos Aires","ESCUELA EP N°58","14-11-2021 19:20",7,"260",2,62,"00113X","Lanús",351,11,508,45,"positivo",14
"240","AVANZA LIBERTAD","CONCEJALES",6231,"Buenos Aires","ESCUELA EP N°58","14-11-2021 19:20",7,"260",2,62,"00113X","Lanús",351,11,503,40,"positivo",12
"241",NA,"CONCEJALES",12251,"Buenos Aires","ESCUELA ES N°20","14-11-2021 19:20",7,"261",2,62,"00161X","Lanús",349,11,NA,NA,"blancos",16
"242",NA,"CONCEJALES",12251,"Buenos Aires","ESCUELA ES N°20","14-11-2021 19:20",7,"261",2,62,"00161X","Lanús",349,11,NA,NA,"nulos",5
"243",NA,"CONCEJALES",12251,"Buenos Aires","ESCUELA ES N°20","14-11-2021 19:20",7,"261",2,62,"00161X","Lanús",349,11,NA,NA,"recurridos",0
"244",NA,"CONCEJALES",12251,"Buenos Aires","ESCUELA ES N°20","14-11-2021 19:20",7,"261",2,62,"00161X","Lanús",349,11,NA,NA,"comando",0
"245",NA,"CONCEJALES",12251,"Buenos Aires","ESCUELA ES N°20","14-11-2021 19:20",7,"261",2,62,"00161X","Lanús",349,11,NA,NA,"impugnados",1
"246","FRENTE DE TODOS","CONCEJALES",12251,"Buenos Aires","ESCUELA ES N°20","14-11-2021 19:20",7,"261",2,62,"00161X","Lanús",349,11,507,44,"positivo",96
"247","JUNTOS","CONCEJALES",12251,"Buenos Aires","ESCUELA ES N°20","14-11-2021 19:20",7,"261",2,62,"00161X","Lanús",349,11,506,43,"positivo",90
"248","AVANZA LIBERTAD","CONCEJALES",12251,"Buenos Aires","ESCUELA ES N°20","14-11-2021 19:20",7,"261",2,62,"00161X","Lanús",349,11,503,40,"positivo",21
"249","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",12251,"Buenos Aires","ESCUELA ES N°20","14-11-2021 19:20",7,"261",2,62,"00161X","Lanús",349,11,504,41,"positivo",15
"250","FRENTE VAMOS CON VOS","CONCEJALES",12251,"Buenos Aires","ESCUELA ES N°20","14-11-2021 19:20",7,"261",2,62,"00161X","Lanús",349,11,508,45,"positivo",5
"251",NA,"CONCEJALES",29468,"Buenos Aires","COLEGIO .BENITO QUINQUELA MARTIN","14-11-2021 19:20",7,"261",2,62,"00224X","Lanús",185,11,NA,NA,"blancos",1
"252",NA,"CONCEJALES",29468,"Buenos Aires","COLEGIO .BENITO QUINQUELA MARTIN","14-11-2021 19:20",7,"261",2,62,"00224X","Lanús",185,11,NA,NA,"nulos",8
"253",NA,"CONCEJALES",29468,"Buenos Aires","COLEGIO .BENITO QUINQUELA MARTIN","14-11-2021 19:20",7,"261",2,62,"00224X","Lanús",185,11,NA,NA,"recurridos",0
"254",NA,"CONCEJALES",29468,"Buenos Aires","COLEGIO .BENITO QUINQUELA MARTIN","14-11-2021 19:20",7,"261",2,62,"00224X","Lanús",185,11,NA,NA,"comando",0
"255",NA,"CONCEJALES",29468,"Buenos Aires","COLEGIO .BENITO QUINQUELA MARTIN","14-11-2021 19:20",7,"261",2,62,"00224X","Lanús",185,11,NA,NA,"impugnados",0
"256","FRENTE DE TODOS","CONCEJALES",29468,"Buenos Aires","COLEGIO .BENITO QUINQUELA MARTIN","14-11-2021 19:20",7,"261",2,62,"00224X","Lanús",185,11,507,44,"positivo",59
"257","JUNTOS","CONCEJALES",29468,"Buenos Aires","COLEGIO .BENITO QUINQUELA MARTIN","14-11-2021 19:20",7,"261",2,62,"00224X","Lanús",185,11,506,43,"positivo",51
"258","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",29468,"Buenos Aires","COLEGIO .BENITO QUINQUELA MARTIN","14-11-2021 19:20",7,"261",2,62,"00224X","Lanús",185,11,504,41,"positivo",8
"259","AVANZA LIBERTAD","CONCEJALES",29468,"Buenos Aires","COLEGIO .BENITO QUINQUELA MARTIN","14-11-2021 19:20",7,"261",2,62,"00224X","Lanús",185,11,503,40,"positivo",7
"260","FRENTE VAMOS CON VOS","CONCEJALES",29468,"Buenos Aires","COLEGIO .BENITO QUINQUELA MARTIN","14-11-2021 19:20",7,"261",2,62,"00224X","Lanús",185,11,508,45,"positivo",7
"261",NA,"CONCEJALES",29026,"Buenos Aires","ESCUELA ES N°11","14-11-2021 19:20",7,"262",2,62,"00361X","Lanús",350,11,NA,NA,"blancos",3
"262",NA,"CONCEJALES",29026,"Buenos Aires","ESCUELA ES N°11","14-11-2021 19:20",7,"262",2,62,"00361X","Lanús",350,11,NA,NA,"nulos",2
"263",NA,"CONCEJALES",29026,"Buenos Aires","ESCUELA ES N°11","14-11-2021 19:20",7,"262",2,62,"00361X","Lanús",350,11,NA,NA,"recurridos",0
"264",NA,"CONCEJALES",29026,"Buenos Aires","ESCUELA ES N°11","14-11-2021 19:20",7,"262",2,62,"00361X","Lanús",350,11,NA,NA,"comando",0
"265",NA,"CONCEJALES",29026,"Buenos Aires","ESCUELA ES N°11","14-11-2021 19:20",7,"262",2,62,"00361X","Lanús",350,11,NA,NA,"impugnados",0
"266","FRENTE DE TODOS","CONCEJALES",29026,"Buenos Aires","ESCUELA ES N°11","14-11-2021 19:20",7,"262",2,62,"00361X","Lanús",350,11,507,44,"positivo",126
"267","JUNTOS","CONCEJALES",29026,"Buenos Aires","ESCUELA ES N°11","14-11-2021 19:20",7,"262",2,62,"00361X","Lanús",350,11,506,43,"positivo",55
"268","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",29026,"Buenos Aires","ESCUELA ES N°11","14-11-2021 19:20",7,"262",2,62,"00361X","Lanús",350,11,504,41,"positivo",20
"269","AVANZA LIBERTAD","CONCEJALES",29026,"Buenos Aires","ESCUELA ES N°11","14-11-2021 19:20",7,"262",2,62,"00361X","Lanús",350,11,503,40,"positivo",15
"270","FRENTE VAMOS CON VOS","CONCEJALES",29026,"Buenos Aires","ESCUELA ES N°11","14-11-2021 19:20",7,"262",2,62,"00361X","Lanús",350,11,508,45,"positivo",9
"271",NA,"CONCEJALES",29348,"Buenos Aires","COLEGIO GUSTAVO ADOLFO BECQUER","14-11-2021 19:20",7,"262",2,62,"00380X","Lanús",351,11,NA,NA,"blancos",23
"272",NA,"CONCEJALES",29348,"Buenos Aires","COLEGIO GUSTAVO ADOLFO BECQUER","14-11-2021 19:20",7,"262",2,62,"00380X","Lanús",351,11,NA,NA,"nulos",0
"273",NA,"CONCEJALES",29348,"Buenos Aires","COLEGIO GUSTAVO ADOLFO BECQUER","14-11-2021 19:20",7,"262",2,62,"00380X","Lanús",351,11,NA,NA,"recurridos",0
"274",NA,"CONCEJALES",29348,"Buenos Aires","COLEGIO GUSTAVO ADOLFO BECQUER","14-11-2021 19:20",7,"262",2,62,"00380X","Lanús",351,11,NA,NA,"comando",0
"275",NA,"CONCEJALES",29348,"Buenos Aires","COLEGIO GUSTAVO ADOLFO BECQUER","14-11-2021 19:20",7,"262",2,62,"00380X","Lanús",351,11,NA,NA,"impugnados",0
"276","FRENTE DE TODOS","CONCEJALES",29348,"Buenos Aires","COLEGIO GUSTAVO ADOLFO BECQUER","14-11-2021 19:20",7,"262",2,62,"00380X","Lanús",351,11,507,44,"positivo",116
"277","JUNTOS","CONCEJALES",29348,"Buenos Aires","COLEGIO GUSTAVO ADOLFO BECQUER","14-11-2021 19:20",7,"262",2,62,"00380X","Lanús",351,11,506,43,"positivo",73
"278","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","CONCEJALES",29348,"Buenos Aires","COLEGIO GUSTAVO ADOLFO BECQUER","14-11-2021 19:20",7,"262",2,62,"00380X","Lanús",351,11,504,41,"positivo",21
"279","AVANZA LIBERTAD","CONCEJALES",29348,"Buenos Aires","COLEGIO GUSTAVO ADOLFO BECQUER","14-11-2021 19:20",7,"262",2,62,"00380X","Lanús",351,11,503,40,"positivo",15
"280","FRENTE VAMOS CON VOS","CONCEJALES",29348,"Buenos Aires","COLEGIO GUSTAVO ADOLFO BECQUER","14-11-2021 19:20",7,"262",2,62,"00380X","Lanús",351,11,508,45,"positivo",9
"281",NA,"CONCEJALES",6289,"Buenos Aires","ESCUELA EP N°44","14-11-2021 19:20",7,"265",2,62,"00483X","Lanús",349,11,NA,NA,"blancos",6
"282",NA,"CONCEJALES",6289,"Buenos Aires","ESCUELA EP N°44","14-11-2021 19:20",7,"265",2,62,"00483X","Lanús",349,11,NA,NA,"nulos",0
"283",NA,"CONCEJALES",6289,"Buenos Aires","ESCUELA EP N°44","14-11-2021 19:20",7,"265",2,62,"00483X","Lanús",349,11,NA,NA,"recurridos",0
